source_file,level,sample_1,sample_2,sample_3,sample_4,sample_5,sample_6,sample_7,sample_8,sample_9,sample_10
bootstrap_means_data_SRP_45_run_14.csv,45,46.625,46.6416666666667,46.3361111111111,46.7722222222222,46.4694444444444,46.3694444444444,46.8055555555556,46.5111111111111,46.6361111111111,46.2527777777778
bootstrap_means_data_SRP_45_run_15.csv,45,46.4527777777778,46.4805555555556,46.8722222222222,46.6805555555556,46.5666666666667,46.5,46.6305555555556,46.6055555555556,46.7194444444444,46.3722222222222
bootstrap_means_data_SRP_45_run_16.csv,45,46.8138888888889,46.6861111111111,46.5916666666667,46.375,46.6694444444444,46.4833333333333,46.5611111111111,46.4083333333333,46.5694444444444,46.4138888888889
bootstrap_means_data_SRP_45_run_17.csv,45,46.5083333333333,46.6638888888889,46.6777777777778,46.6555555555556,46.2277777777778,46.8222222222222,46.2194444444444,46.5666666666667,46.5472222222222,46.6333333333333
bootstrap_means_data_SRP_45_run_18.csv,45,46.3361111111111,46.4777777777778,46.5194444444444,46.8611111111111,46.725,46.7472222222222,46.1194444444444,46.4972222222222,46.5972222222222,46.4472222222222
bootstrap_means_data_SRP_45_run_19.csv,45,46.5861111111111,46.7305555555556,46.5666666666667,46.6333333333333,46.4444444444444,46.05,46.6027777777778,46.5805555555556,46.75,46.4416666666667
bootstrap_means_data_SRP_45_run_2.csv,45,46.4805555555556,46.3888888888889,46.4444444444444,46.3194444444444,46.5,46.6583333333333,46.6083333333333,46.5916666666667,46.7527777777778,46.6888888888889
bootstrap_means_data_SRP_45_run_20.csv,45,46.7305555555556,46.6416666666667,46.5888888888889,46.5166666666667,46.4305555555556,46.6833333333333,46.5694444444444,46.7638888888889,46.2333333333333,46.4444444444444
bootstrap_means_data_SRP_45_run_21.csv,45,46.5944444444444,46.7472222222222,46.3777777777778,46.1583333333333,46.3638888888889,46.4916666666667,46.6861111111111,46.6083333333333,46.6972222222222,46.3777777777778
bootstrap_means_data_SRP_45_run_22.csv,45,46.5694444444444,46.4166666666667,46.4638888888889,46.3694444444444,46.5888888888889,46.4916666666667,46.4972222222222,46.7055555555556,46.5583333333333,46.5777777777778
bootstrap_means_data_SRP_45_run_23.csv,45,46.4861111111111,46.475,46.6833333333333,46.6527777777778,46.2305555555556,46.4972222222222,46.4361111111111,46.8277777777778,46.5166666666667,46.5138888888889
bootstrap_means_data_SRP_45_run_24.csv,45,46.5416666666667,46.7722222222222,46.6472222222222,46.575,46.5055555555556,46.0805555555556,46.5388888888889,46.3722222222222,46.5777777777778,46.3861111111111
bootstrap_means_data_SRP_45_run_25.csv,45,46.6333333333333,46.6722222222222,46.6138888888889,46.4333333333333,46.8583333333333,46.525,46.7888888888889,46.5361111111111,46.4638888888889,46.5527777777778
bootstrap_means_data_SRP_45_run_26.csv,45,46.7222222222222,46.575,46.5416666666667,46.2666666666667,46.4388888888889,46.1638888888889,46.4972222222222,46.7583333333333,46.4388888888889,46.5611111111111
bootstrap_means_data_SRP_45_run_27.csv,45,46.5694444444444,46.375,46.6555555555556,46.7083333333333,46.5777777777778,46.6,46.4111111111111,46.6861111111111,46.5305555555556,46.4222222222222
